,Price,Sentiment
639,170.08999633789062,0.0
640,170.08999633789062,0.0
641,170.08999633789062,0.0
642,165.75,0.0
643,165.75,0.0
644,167.66000366210938,0.4019
645,167.66000366210938,0.7269
646,170.39999389648438,0.0516
647,170.39999389648438,0.7506
648,170.39999389648438,0.8658
649,170.39999389648438,0.4215
650,170.39999389648438,0.368
651,170.39999389648438,0.0
652,170.39999389648438,-0.5423
653,165.2899932861328,0.4404
654,165.2899932861328,-0.1531
655,165.2899932861328,0.1779
656,165.2899932861328,0.0
657,165.2899932861328,0.6486
658,165.2899932861328,0.3818
659,165.2899932861328,0.7845
660,165.2899932861328,0.0
661,165.2899932861328,0.2023
662,165.2899932861328,0.3612
663,165.2899932861328,-0.6712
664,165.2899932861328,-0.1298
665,165.07000732421875,-0.4588
666,165.07000732421875,0.2716
667,165.07000732421875,0.1779
668,165.07000732421875,0.0
669,167.39999389648438,0.3818
670,167.39999389648438,0.7964
671,167.22999572753906,-0.4215
672,167.22999572753906,0.4215
673,166.4199981689453,0.0
674,166.4199981689453,0.0
675,166.4199981689453,-0.5267
676,166.4199981689453,0.4404
677,162.8800048828125,0.296
678,156.8000030517578,0.0
679,156.57000732421875,0.0
680,156.57000732421875,-0.6705
681,156.57000732421875,-0.8934
682,157.64999389648438,0.4215
683,157.64999389648438,0.4767
684,157.64999389648438,0.7783
685,157.64999389648438,0.4019
686,157.64999389648438,0.0258
687,157.64999389648438,-0.5423
688,157.64999389648438,-0.6705
689,157.64999389648438,0.6808
690,157.64999389648438,-0.6249
691,157.9600067138672,0.7184
692,157.9600067138672,0.2023
693,157.9600067138672,-0.1531
694,159.47999572753906,0.0
695,166.02000427246094,0.4019
696,166.02000427246094,0.5859
697,166.02000427246094,0.8402
698,166.02000427246094,0.7003
699,166.02000427246094,0.0
700,156.77000427246094,0.6124
701,156.77000427246094,0.0258
702,156.77000427246094,0.0
703,156.77000427246094,-0.4019
704,157.27999877929688,0.4019
705,157.27999877929688,0.0
706,152.05999755859375,-0.9732
707,152.05999755859375,-0.3612
708,154.50999450683594,0.0
709,154.50999450683594,0.2023
710,146.5,0.3612
711,146.5,0.3818
712,146.5,0.0
713,146.5,0.4939
714,142.55999755859375,0.34
715,142.55999755859375,0.6808
716,142.55999755859375,0.4588
717,142.55999755859375,0.7845
718,147.11000061035156,0.3818
719,147.11000061035156,0.2023
720,145.5399932861328,0.0
721,145.5399932861328,0.0
722,145.5399932861328,0.0
723,145.5399932861328,0.0
724,145.5399932861328,0.0
725,149.24000549316406,0.694
726,149.24000549316406,0.5267
727,149.24000549316406,0.6808
728,149.24000549316406,0.0
729,140.82000732421875,-0.2732
730,140.82000732421875,0.0
731,140.82000732421875,0.296
732,137.35000610351562,0.4939
733,137.58999633789062,0.8271
734,137.58999633789062,-0.6808
735,143.11000061035156,-0.296
736,140.36000061035156,-0.4767
737,140.36000061035156,0.6486
738,140.36000061035156,0.0
739,140.52000427246094,0.7351
740,140.52000427246094,0.0
741,140.52000427246094,0.3612
742,140.52000427246094,0.6597
743,140.52000427246094,0.6597
744,140.52000427246094,0.6408
745,140.52000427246094,0.2263
746,143.77999877929688,0.5106
747,143.77999877929688,0.5106
748,143.77999877929688,0.1139
749,149.63999938964844,0.0
750,149.63999938964844,0.0
751,149.63999938964844,0.0
752,149.63999938964844,0.0
753,148.83999633789062,0.3818
754,148.7100067138672,0.0
755,148.7100067138672,-0.5859
756,148.7100067138672,0.4404
757,151.2100067138672,0.9727
758,151.2100067138672,-0.2732
759,145.3800048828125,-0.1381
760,146.13999938964844,0.6408
761,146.13999938964844,0.0
762,146.13999938964844,0.4767
763,146.13999938964844,0.0
764,146.13999938964844,0.0
765,146.13999938964844,0.0
766,148.7100067138672,0.4019
767,148.7100067138672,0.4215
768,148.7100067138672,0.8519
769,147.9600067138672,0.5994
770,147.9600067138672,0.6705
771,147.9600067138672,0.0
772,147.9600067138672,0.8834
773,147.9600067138672,0.34
774,142.63999938964844,0.0
775,142.63999938964844,-0.128
776,142.63999938964844,0.6908
777,142.63999938964844,0.8591
778,142.63999938964844,0.0
779,142.63999938964844,0.0
780,137.1300048828125,0.1952
781,137.1300048828125,-0.8555
782,137.1300048828125,-0.8555
783,137.1300048828125,0.8402
784,137.1300048828125,-0.6908
785,132.75999450683594,0.3612
786,132.75999450683594,-0.7269
787,135.42999267578125,0.4019
788,135.42999267578125,0.2732
789,130.05999755859375,0.0
790,130.05999755859375,0.0
791,130.05999755859375,0.1779
792,131.55999755859375,0.3885
793,135.8699951171875,0.8074
794,135.8699951171875,0.4588
795,135.8699951171875,0.0
796,135.8699951171875,-0.5719
797,135.8699951171875,0.802
798,135.35000610351562,0.9451
799,135.35000610351562,0.0
800,135.35000610351562,0.0
801,138.27000427246094,0.2263
802,138.27000427246094,0.0
803,138.27000427246094,0.8126
804,138.27000427246094,0.91
805,138.27000427246094,0.0
806,138.27000427246094,0.6523
807,138.27000427246094,-0.5267
808,141.66000366210938,0.6705
809,141.66000366210938,0.0
810,141.66000366210938,0.296
811,137.44000244140625,-0.2023
812,137.44000244140625,0.8091
813,137.44000244140625,0.0
814,137.44000244140625,0.2023
815,139.22999572753906,0.5809
816,136.72000122070312,-0.1531
817,136.72000122070312,0.0
818,136.72000122070312,0.0
819,138.92999267578125,0.0
820,138.92999267578125,0.2023
821,138.92999267578125,0.5994
822,141.55999755859375,0.3182
823,141.55999755859375,-0.0516
824,141.55999755859375,-0.4278
825,141.55999755859375,0.2023
826,141.55999755859375,0.4939
827,142.9199981689453,0.296
828,142.9199981689453,0.5106
829,142.9199981689453,-0.1027
830,146.35000610351562,-0.5719
831,146.35000610351562,0.296
832,146.35000610351562,0.0
833,146.35000610351562,0.0
834,146.35000610351562,-0.4767
835,146.35000610351562,0.8402
836,146.35000610351562,0.8225
837,147.0399932861328,-0.3885
838,147.0399932861328,0.0
839,147.0399932861328,0.34
840,144.8699951171875,-0.765
841,144.8699951171875,0.1779
842,144.8699951171875,-0.5267
843,145.86000061035156,-0.1531
844,145.86000061035156,0.8779
845,145.49000549316406,0.3818
846,148.47000122070312,-0.34
847,150.1699981689453,-0.2023
848,150.1699981689453,0.0
849,147.07000732421875,-0.2263
850,147.07000732421875,-0.3818
851,147.07000732421875,0.0
852,151.0,0.0
853,151.0,0.0
854,151.0,0.7378
855,155.35000610351562,0.4404
856,155.35000610351562,0.5574
857,154.08999633789062,0.4019
858,154.08999633789062,0.7717
859,154.08999633789062,-0.7184
860,152.9499969482422,0.0
861,152.9499969482422,0.0
862,151.60000610351562,0.8807
863,151.60000610351562,0.0772
864,151.60000610351562,0.0
865,156.7899932861328,0.9068
866,157.35000610351562,-0.4278
867,157.35000610351562,0.0
868,161.50999450683594,-0.024
869,161.50999450683594,0.5719
870,160.00999450683594,0.0
871,160.00999450683594,0.6573
872,160.00999450683594,0.2411
873,166.1300048828125,0.6875
874,166.1300048828125,0.5574
875,165.80999755859375,0.0
876,165.80999755859375,0.0
877,165.35000610351562,-0.2023
878,165.35000610351562,0.0
879,165.35000610351562,-0.0
880,165.35000610351562,0.0
881,164.8699951171875,0.2023
882,164.8699951171875,-0.0258
883,164.8699951171875,-0.128
884,164.9199981689453,0.743
885,164.9199981689453,0.0
886,164.9199981689453,0.4019
887,164.9199981689453,0.7579
888,169.24000549316406,0.6478
889,169.24000549316406,0.296
890,169.24000549316406,0.0772
891,169.24000549316406,0.0
892,168.49000549316406,0.0
893,168.49000549316406,0.296
894,168.49000549316406,0.7506
895,168.49000549316406,0.0
896,168.49000549316406,0.4404
897,172.10000610351562,-0.2732
898,173.02999877929688,0.4215
899,173.02999877929688,-0.5267
900,173.02999877929688,0.0
901,174.5500030517578,-0.5859
902,174.5500030517578,0.0
903,174.5500030517578,0.1027
904,174.5500030517578,0.0
905,171.52000427246094,0.4019
906,171.52000427246094,-0.2924
907,171.52000427246094,0.0
908,171.52000427246094,0.0
909,167.57000732421875,0.0
910,167.57000732421875,0.8402
911,167.22999572753906,-0.1779
912,167.22999572753906,0.5267
913,167.22999572753906,0.0
914,167.22999572753906,-0.34
915,167.52999877929688,-0.7804
916,167.52999877929688,0.3182
917,167.52999877929688,0.0
918,167.52999877929688,0.0
919,170.02999877929688,0.0
920,170.02999877929688,0.4939
921,170.02999877929688,0.296
922,163.6199951171875,0.0
923,163.6199951171875,0.6249
924,163.6199951171875,0.8825
925,163.6199951171875,0.0
926,161.3800048828125,0.0
927,161.3800048828125,0.7603
928,161.3800048828125,0.0
929,158.91000366210938,-0.5994
930,157.22000122070312,-0.4404
931,157.22000122070312,0.0
932,157.22000122070312,0.0
933,157.9600067138672,0.296
934,157.9600067138672,0.2023
935,157.9600067138672,0.743
936,157.9600067138672,0.0
937,155.80999755859375,-0.128
938,155.80999755859375,0.0
939,155.80999755859375,0.0
940,155.80999755859375,0.5319
941,155.80999755859375,0.0
942,154.52999877929688,0.0
943,154.52999877929688,0.0
944,154.52999877929688,0.0
945,155.9600067138672,0.0
946,155.9600067138672,-0.4648
947,154.4600067138672,0.0258
948,157.3699951171875,-0.0772
